id;Name;lon;lat;District;station_name;RouteNumbers
1002703;«Железнодорожная ул.», проезд без названия (1002703);37.16176938;55.60204564;поселение Кокошкино;Железнодорожная ул.;А486
9289;«Метро Тушинская», Тушинская площадь (9289);37.43641542;55.82591369;район Покровское-Стрешнево;Метро Тушинская;А488
2383;«Метро Славянский бульвар», Кутузовский проспект (2383);37.4728563988;55.7285018212;район Фили-Давыдково;Метро Славянский бульвар;А488к
8362;«Санаторий Узкое», Санаторная аллея (8362);37.5324929;55.62316553;район Ясенево;Санаторий Узкое;А49
1000608;«Палеонтологический ин-т», Санаторная аллея (1000608);37.5133699;55.62546662;район Ясенево;Палеонтологический ин-т;А49
6134;«Метро Беляево», Профсоюзная улица (6134);37.5253502517;55.6415778507;район Коньково;Метро Беляево;А49
6135;«Ледовый каток», Профсоюзная улица (6135);37.52261331;55.63782427;район Коньково;Ледовый каток;А49
6326;«Палеонтологический ин-т», Профсоюзная улица (6326);37.51192864;55.6254315;район Тёплый Стан;Палеонтологический ин-т;А49
6334;«Палеонтологический ин-т», Профсоюзная улица (6334);37.51379171;55.62631609;район Ясенево;Палеонтологический ин-т;А49
7958;«Метро Теплый Стан», Профсоюзная улица (7958);37.50656805;55.61996157;район Ясенево;Метро Теплый Стан;А49
4938;«Метро Беляево (выс.)», улица Миклухо-Маклая (4938);37.5240687757;55.6435659004;район Коньково;Метро Беляево (выс.);А49
7947;«Метро Беляево (к/ст)», улица Миклухо-Маклая (7947);37.52365282;55.64304648;район Коньково;Метро Беляево (к/ст);А49
6100;«Коньково», Профсоюзная улица (6100);37.5214796631;55.6352542465;район Коньково;Коньково;А49
6101;«Ледовый каток», Профсоюзная улица (6101);37.5239543;55.63876999;район Коньково;Ледовый каток;А49
8365;«Метро Беляево», Профсоюзная улица (8365);37.5256123032;55.6412144972;район Коньково;Метро Беляево;А49
6335;«Новоконьково», Профсоюзная улица (6335);37.51783756;55.63006771;район Коньково;Новоконьково;А49
6336;«Метро Коньково», Профсоюзная улица (6336);37.5192430554;55.6321058599;район Коньково;Метро Коньково;А49
8699;«Ул. Акад. Капицы», улица Академика Капицы (8699);37.52382826;55.62918972;район Коньково;Ул. Акад. Капицы;А49
8700;«Детский сад», улица Академика Капицы (8700);37.52310451;55.62558418;район Коньково;Детский сад;А49
8701;«Ул. Акад. Капицы, 34», улица Академика Капицы (8701);37.51784974;55.62770069;район Коньково;Ул. Акад. Капицы, 34;А49
8698;«Метро Коньково», улица Островитянова (8698);37.52133376;55.63397931;район Коньково;Метро Коньково;А49
13277;«Управа района Коньково», улица Островитянова (13277);37.52452111;55.63328722;район Коньково;Управа района Коньково;А49
15188;«НИЦ Строительство», Рязанский проспект (15188);37.77499261;55.72093056;Рязанский район;НИЦ Строительство;А491
1001190;«Сормовский пр.», Сормовский проезд (1001190);37.80285254;55.70634359;район Выхино-Жулебино;Сормовский пр.;А491
1001191;«Сормовский пр.», Сормовский проезд (1001191);37.80303659;55.70643373;район Выхино-Жулебино;Сормовский пр.;А491
1001192;«Луховицкая ул.», Луховицкая улица (1001192);37.77153311;55.72457355;Рязанский район;Луховицкая ул.;А491
1001193;«Луховицкая ул.», Луховицкая улица (1001193);37.7710239;55.7247138;Рязанский район;Луховицкая ул.;А491
1001194;«Платф. Плющево», Луховицкая улица (1001194);37.77382446;55.72945059;Рязанский район;Платф. Плющево;А491
1001195;«Платф. Плющево», Луховицкая улица (1001195);37.77361252;55.72947776;Рязанский район;Платф. Плющево;А491
1001196;«Ферганская ул.», Сормовская улица (1001196);37.80943128;55.70780047;район Выхино-Жулебино;Ферганская ул.;А491
1003774;«Метро Сходненская», Сходненская улица (1003774);37.44060566;55.84969466;район Южное Тушино;Метро Сходненская;А492к
16180;«Бульв. Яна Райниса, 31», бульвар Яна Райниса (16180);37.41997809;55.84873738;район Южное Тушино;Бульв. Яна Райниса, 31;А492к
1001078;«Больница», Ростокинская улица (1001078);37.66567803;55.83293273;район Ростокино;Больница;А496
1001079;«Больница», Ростокинская улица (1001079);37.66578244;55.83307405;район Ростокино;Больница;А496
1001080;«Городок Моссовета», Будайский проезд (1001080);37.66742093;55.83608166;район Ростокино;Городок Моссовета;А496
1003138;«Городок Моссовета», Будайский проезд (1003138);37.66782078;55.8361706;район Ростокино;Городок Моссовета;А496
1002131;«Ул. Корнея Чуковского», улица Самуила Маршака (1002131);37.32789988;55.63800952;поселение Внуковское;Ул. Корнея Чуковского;А497
1002132;«Ул. Корнея Чуковского», улица Самуила Маршака (1002132);37.32823025;55.63805568;поселение Внуковское;Ул. Корнея Чуковского;А497
1002130;«Ул. Самуила Маршака», улица Самуила Маршака (1002130);37.32966768;55.64030149;поселение Внуковское;Ул. Самуила Маршака;А497
1002133;«Ул. Самуила Маршака», улица Самуила Маршака (1002133);37.32931998;55.63917079;поселение Внуковское;Ул. Самуила Маршака;А497
1008568;«3-я ул. Лазенки», проезд без названия (1008568);37.36339078;55.65959904;район Ново-Переделкино;3-я ул. Лазенки;А497
1008851;«6-я улица Лазенки, 30», 6-я улица Лазенки (1008851);37.36008179;55.65816504;район Ново-Переделкино;6-я улица Лазенки, 30;А497
1008852;«6-я улица Лазенки, 30», 6-я улица Лазенки (1008852);37.35757979;55.65775304;район Ново-Переделкино;6-я улица Лазенки, 30;А497
1001450;«Мкр. Переделкино Ближнее», улица Корнея Чуковского (1001450);37.32951922;55.63676704;поселение Внуковское;Мкр. Переделкино Ближнее;А497
1002134;«Мкр. Переделкино Ближнее», улица Корнея Чуковского (1002134);37.32932433;55.63647825;поселение Внуковское;Мкр. Переделкино Ближнее;А497
1002686;«Метро Рассказовка», улица Корнея Чуковского (1002686);37.33369979;55.63464004;поселение Внуковское;Метро Рассказовка;А497
1002670;«Метро Рассказовка», проезд без названия (1002670);37.33525173;55.63422649;поселение Внуковское;Метро Рассказовка;А497
1002672;«Метро Рассказовка», улица Корнея Чуковского (1002672);37.33349979;55.63462004;поселение Внуковское;Метро Рассказовка;А497
1846;«Школа № 750», Ярославское шоссе (1846);37.69695805;55.86363666;Ярославский район;Школа № 750;А499
18054;«Малыгинский пр.», Ярославское шоссе (18054);37.70819823;55.86881759;Ярославский район;Малыгинский пр.;А499
1843;«Новый театр», Ярославское шоссе (1843);37.71513369;55.87437495;Ярославский район;Новый театр;А499
1845;«Федоскинская ул.», Ярославское шоссе (1845);37.70327143;55.86657588;Ярославский район;Федоскинская ул.;А499
1847;«Ул. Вешних Вод», Ярославское шоссе (1847);37.69177994;55.86122583;Ярославский район;Ул. Вешних Вод;А499
1844;«Детская п-ка», Ярославское шоссе (1844);37.7126964;55.87226079;Ярославский район;Детская п-ка;А499
1849;«Колледж современных технологий», Ярославское шоссе (1849);37.68201249;55.85519231;Ярославский район;Колледж современных технологий;А499
1848;«МГСУ», Ярославское шоссе (1848);37.68486133;55.85730595;Ярославский район;МГСУ;А499
14320;«Полиграфический колледж», Ярославское шоссе (14320);37.67921474;55.85322642;Ярославский район;Полиграфический колледж;А499
9050;«Новоорловская ул. (выс.)», улица Шолохова (9050);37.3592607;55.63501484;район Ново-Переделкино;Новоорловская ул. (выс.);А5
1002638;«Метро Новопеределкино», Боровское шоссе (1002638);37.35632208;55.64083144;район Ново-Переделкино;Метро Новопеределкино;А5
1009719;«Метро Новопеределкино», Боровское шоссе (1009719);37.3550753;55.63933665;район Ново-Переделкино;Метро Новопеределкино;А5
10452;«9-й мкр. Солнцева (к/ст)», проезд без названия (10452);37.36034932;55.63416057;район Ново-Переделкино;9-й мкр. Солнцева (к/ст);А5
2318;«Стартовая ул., 31», Стартовая улица (2318);37.69037611;55.88708095;Лосиноостровский район;Стартовая ул., 31;А50
2319;«Муз. школа», Стартовая улица (2319);37.69281939;55.8871866;Лосиноостровский район;Муз. школа;А50
2320;«Стартовая ул., 15», Стартовая улица (2320);37.69777252;55.88706165;Лосиноостровский район;Стартовая ул., 15;А50
2321;«Стартовая ул., 9 - Госпиталь», Стартовая улица (2321);37.70176554;55.88699457;Лосиноостровский район;Стартовая ул., 9 - Госпиталь;А50
2322;«Госпиталь», Стартовая улица (2322);37.70672974;55.88651037;Лосиноостровский район;Госпиталь;А50
9341;«Стартовая ул.», Стартовая улица (9341);37.68775959;55.88597514;Лосиноостровский район;Стартовая ул.;А50
884;«Ул. Малыгина, 1», улица Малыгина (884);37.70205079;55.87697452;Лосиноостровский район;Ул. Малыгина, 1;А50
883;«Анадырский пр., 57 - Колледж современных технологий», Анадырский проезд (883);37.70609799;55.87776024;Лосиноостровский район;Анадырский пр., 57 - Колледж современных технологий;А50
16025;«Машкино», Машкинское шоссе (16025);37.38574024;55.91154959;Молжаниновский район;Машкино;А50
16026;«Машкино», Машкинское шоссе (16026);37.38765124;55.91165837;район Куркино;Машкино;А50
16027;«Машкинское кладб.», Машкинское шоссе (16027);37.3784634764;55.911483276;район Куркино;Машкинское кладб.;А50
16028;«Машкинское кладб.», Машкинское шоссе (16028);37.38034072;55.91123201;район Куркино;Машкинское кладб.;А50
2528;«Центр образования», Челюскинская улица (2528);37.70186702;55.8799777;Лосиноостровский район;Центр образования;А50
2529;«Таёжная ул.», Челюскинская улица (2529);37.70617424;55.88267162;Лосиноостровский район;Таёжная ул.;А50
2530;«Челюскинская ул.», Челюскинская улица (2530);37.70891962;55.88428957;Лосиноостровский район;Челюскинская ул.;А50
8458;«Колледж градостроительства», Стартовая улица (8458);37.71113443;55.88422828;Лосиноостровский район;Колледж градостроительства;А50
2323;«Платф. Лось», Анадырский проезд (2323);37.7106808;55.88118025;Лосиноостровский район;Платф. Лось;А50
2302;«Госпиталь», Стартовая улица (2302);37.70518893;55.8871297;Лосиноостровский район;Госпиталь;А50
2303;«Стартовая ул., 9 - Госпиталь», Стартовая улица (2303);37.70033539;55.88723399;Лосиноостровский район;Стартовая ул., 9 - Госпиталь;А50
2304;«Муз. школа», Стартовая улица (2304);37.69405899;55.88736193;Лосиноостровский район;Муз. школа;А50
2305;«Стартовая ул., 31», Стартовая улица (2305);37.6894343;55.88701431;Лосиноостровский район;Стартовая ул., 31;А50
2309;«Студеный пр.», Студёный проезд (2309);37.66184908;55.89342648;район Северное Медведково;Студеный пр.;А50
2310;«10-й кв. Медведкова», Студёный проезд (2310);37.6570970631;55.8935256428;район Северное Медведково;10-й кв. Медведкова;А50
2311;«Студеный пр.», Студёный проезд (2311);37.66453963;55.89310673;район Северное Медведково;Студеный пр.;А50
2312;«Студеный пр., 38», Студёный проезд (2312);37.67075948;55.89284934;район Северное Медведково;Студеный пр., 38;А50
9110;«Ул. Грекова, 16», улица Грекова (9110);37.6624056;55.89050637;район Северное Медведково;Ул. Грекова, 16;А50
9998;«10-й кв. Медведкова», Студёный проезд (9998);37.6577347509;55.8937007884;район Северное Медведково;10-й кв. Медведкова;А50
13955;«Студеный пр., 4», Студёный проезд (13955);37.65366206;55.89382844;район Северное Медведково;Студеный пр., 4;А50
2317;«Храм Серафима Саровского», проезд Шокальского (2317);37.66827117;55.88386123;район Северное Медведково;Храм Серафима Саровского;А50
2316;«Ул. Грекова, 4», улица Грекова (2316);37.66163753;55.88370365;район Северное Медведково;Ул. Грекова, 4;А50
9342;«Тайнинская ул.», Широкая улица (9342);37.68588910298188;55.88598614567472;Лосиноостровский район;Тайнинская ул.;А50
10549;«Тайнинская ул.», Широкая улица (10549);37.68541075;55.88601046;Лосиноостровский район;Тайнинская ул.;А50
2069;«Универсам», Широкая улица (2069);37.67814787;55.88735679;район Северное Медведково;Универсам;А50
2066;«Универсам», Широкая улица (2066);37.67808645;55.88714811;район Северное Медведково;Универсам;А50
1001101;«Клинская ул., 19», Клинская улица (1001101);37.49445833;55.86911801;район Ховрино;Клинская ул., 19;А500
1001102;«Клинская ул., 19», Клинская улица (1001102);37.49442287;55.86928172;район Ховрино;Клинская ул., 19;А500
1009153;«Метро Беломорская», Беломорская улица (1009153);37.47507478;55.86556504;район Левобережный;Метро Беломорская;А500
845;«Прибрежный пр. (выс., пос.)», Ленинградское шоссе (845);37.46053107;55.87095294;район Левобережный;Прибрежный пр. (выс., пос.);А500
860;«Прибрежный пр.», Ленинградское шоссе (860);37.45902088;55.86946694;район Левобережный;Прибрежный пр.;А500
1008305;«Флотская ул.», Флотская улица (1008305);37.5264565;55.51065721;поселение Щербинка;Флотская ул.;А501
1008306;«Завод», улица Авиаторов (1008306);37.52946279;55.51450004;поселение Щербинка;Завод;А501
1008307;«Школа», улица Авиаторов (1008307);37.53321602;55.51414303;поселение Щербинка;Школа;А501
1008309;«Таможня», улица Космонавтов (1008309);37.53601479;55.51116904;поселение Щербинка;Таможня;А501
2206;«Северодвинская ул.», Осташковская улица (2206);37.67439653;55.89134144;район Северное Медведково;Северодвинская ул.;А502
2205;«Широкая ул.», Осташковская улица (2205);37.67454092;55.8889803;район Северное Медведково;Широкая ул.;А502
8282;«Метро Теплый Стан», Новоясеневский проспект (8282);37.50623629;55.61887893;район Ясенево;Метро Теплый Стан;А503
1002785;«Косовка-2», Калужское шоссе (1002785);37.13754876;55.29981906;поселение Вороновское;Косовка-2;А503
1002786;«Косовка-2», Калужское шоссе (1002786);37.13813489;55.30004227;поселение Вороновское;Косовка-2;А503
1009563;«Вороновские пруды», Калужское шоссе (1009563);37.1454399;55.30713112;поселение Вороновское;Вороновские пруды;А503
1009564;«Вороновские пруды», Калужское шоссе (1009564);37.14535554;55.30735459;поселение Вороновское;Вороновские пруды;А503
7909;«Метро Теплый Стан», Новоясеневский проспект (7909);37.50973549408393;55.61565746337188;район Ясенево;Метро Теплый Стан;А503
1001736;«24-й км», Калужское шоссе (1001736);37.46310731;55.57785288;поселение Сосенское;24-й км;А503
1001737;«24-й км», Калужское шоссе (1001737);37.46295175;55.57842364;поселение Сосенское;24-й км;А503
1001733;«Сосенки», Калужское шоссе (1001733);37.443049134727225;55.56017494113825;поселение Сосенское;Сосенки;А503
16833;«Ашан», Калужское шоссе (16833);37.48516004;55.6032289;поселение Сосенское;Ашан;А503
7959;«Метро Теплый Стан», Новоясеневский проспект (7959);37.50706046;55.61810552;район Ясенево;Метро Теплый Стан;А504
1001564;«Ул. Героя России Соломатина», Проектируемый проезд № 139 (1001564);37.47258349;55.61508264;"поселение ""Мосрентген""";Ул. Героя России Соломатина;А504
1001567;«Ул. Героя России Соломатина, 19», улица Героя России Соломатина (1001567);37.4697618;55.61322522;"поселение ""Мосрентген""";Ул. Героя России Соломатина, 19;А504
1007267;«МЧС Лидер», улица Героя России Соломатина (1007267);37.46583036;55.61060664;"поселение ""Мосрентген""";МЧС Лидер;А504
10813;«Военный городок», улица Адмирала Корнилова (10813);37.47298162;55.60162421;поселение Сосенское;Военный городок;А504
16139;«Ул. Адмирала Корнилова», улица Адмирала Корнилова (16139);37.48076228;55.60046524;поселение Сосенское;Ул. Адмирала Корнилова;А504
1000471;«Дом Хлеба», улица Адмирала Корнилова (1000471);37.45927653;55.60664746;поселение Сосенское;Дом Хлеба;А504
1001565;«Ул. Героя России Соломатина», Проектируемый проезд № 139 (1001565);37.47471388;55.61516984;"поселение ""Мосрентген""";Ул. Героя России Соломатина;А504
1001566;«Военно-музыкальное училище», улица Героя России Соломатина (1001566);37.46791988;55.61144124;"поселение ""Мосрентген""";Военно-музыкальное училище;А504
10812;«Военный городок», улица Адмирала Корнилова (10812);37.47157738;55.60214164;"поселение ""Мосрентген""";Военный городок;А504
16138;«Ул. Адмирала Корнилова», улица Адмирала Корнилова (16138);37.47987129;55.60097174;"поселение ""Мосрентген""";Ул. Адмирала Корнилова;А504
1008796;«Ул. Энгельса», улица Энгельса (1008796);37.55029579;55.49960004;поселение Щербинка;Ул. Энгельса;А506
1008797;«Майская ул.», Московская улица (1008797);37.55258234;55.49707081;поселение Щербинка;Майская ул.;А506
3987;«11-я Парковая улица», Щёлковское шоссе (3987);37.80365966;55.81061172;район Гольяново;11-я Парковая улица;А506к
1001451;«Гимназия № 1788», улица Анны Ахматовой (1001451);37.32564518;55.63350894;поселение Внуковское;Гимназия № 1788;А507
1001452;«Детский сад», улица Булата Окуджавы (1001452);37.31848628;55.63609004;поселение Внуковское;Детский сад;А507
1001793;«Ул. Булата Окуджавы», улица Булата Окуджавы (1001793);37.32071689;55.63306514;поселение Внуковское;Ул. Булата Окуджавы;А507
1002674;«Ул. Анны Ахматовой», улица Анны Ахматовой (1002674);37.32938919;55.63435894;поселение Внуковское;Ул. Анны Ахматовой;А507
1002675;«Гимназия № 1788», улица Анны Ахматовой (1002675);37.32438928;55.63341034;поселение Внуковское;Гимназия № 1788;А507
1002676;«Ул. Булата Окуджавы», улица Булата Окуджавы (1002676);37.31965129;55.63373134;поселение Внуковское;Ул. Булата Окуджавы;А507
1002677;«Детский сад», улица Бориса Пастернака (1002677);37.31966968;55.63687284;поселение Внуковское;Детский сад;А507
1001448;«Ул. Бориса Пастернака, 15», улица Бориса Пастернака (1001448);37.32536189;55.63902064;поселение Внуковское;Ул. Бориса Пастернака, 15;А507
1001481;«Ул. Бориса Пастернака», улица Бориса Пастернака (1001481);37.3261392;55.64012816;поселение Внуковское;Ул. Бориса Пастернака;А507
1001537;«Метро Саларьево (пос.)», Саларьевская улица (1001537);37.42558369;55.62208033;поселение Московский;Метро Саларьево (пос.);А507
1002715;«Армазово», проезд без названия (1002715);37.49546229;55.46684784;поселение Рязановское;Армазово;А509
1002716;«СНТ Десна», проезд без названия (1002716);37.51347169;55.45566654;поселение Рязановское;СНТ Десна;А509
1002717;«СНТ Десна», Колхозная улица (1002717);37.51379979;55.45568374;поселение Рязановское;СНТ Десна;А509
1002718;«Армазово», Колхозная улица (1002718);37.49449918;55.46741454;поселение Рязановское;Армазово;А509
1002714;«Студенцы», проезд без названия (1002714);37.48094319;55.46620364;поселение Рязановское;Студенцы;А509
1002719;«Студенцы», Колхозная улица (1002719);37.48066668;55.46642684;поселение Рязановское;Студенцы;А509
1002709;«Посёлок фабрики имени 1 Мая, 18», проезд без названия (1002709);37.49949798;55.48579034;поселение Рязановское;Посёлок фабрики имени 1 Мая, 18;А509
1002710;«Тарасово», проезд без названия (1002710);37.49339299;55.48423714;поселение Рязановское;Тарасово;А509
1002711;«Мостовское», проезд без названия (1002711);37.4731635;55.4825626;поселение Рязановское;Мостовское;А509
1002712;«Тарасово», проезд без названия (1002712);37.49149198;55.48396224;поселение Рязановское;Тарасово;А509
1002713;«Пос. фабрики им. 1-го Мая, 18», проезд без названия (1002713);37.49989978;55.48577074;поселение Рязановское;Пос. фабрики им. 1-го Мая, 18;А509
4963;«Метро Стахановская», Рязанский проспект (4963);37.75497205;55.72757679;Рязанский район;Метро Стахановская;А51
9632;«Народная ул.», Народная улица (9632);37.64982183;55.73672153;Таганский район;Народная ул.;А51
16586;«Метро Таганская», Народная улица (16586);37.65223421;55.73943363;Таганский район;Метро Таганская;А51
4754;«Ферганская ул.», Ферганская улица (4754);37.80947274;55.70835383;район Выхино-Жулебино;Ферганская ул.;А51
4755;«Ферганская ул., 5», Ферганская улица (4755);37.80285507;55.71061431;район Выхино-Жулебино;Ферганская ул., 5;А51
4965;«Ферганская ул., 5», Ферганская улица (4965);37.80454707;55.70984393;район Выхино-Жулебино;Ферганская ул., 5;А51
8763;«1-я Новокузьминская ул.», Ферганская улица (8763);37.79701965;55.71225744;район Выхино-Жулебино;1-я Новокузьминская ул.;А51
4966;«Ферганская ул.», Ферганская улица (4966);37.81134971;55.70746493;район Выхино-Жулебино;Ферганская ул.;А51
4753;«Метро Юго-Восточная», Ферганская улица (4753);37.81468783;55.70657188;район Выхино-Жулебино;Метро Юго-Восточная;А51
15911;«Оби», Новокуркинское шоссе (15911);37.38957676;55.91029617;район Куркино;Оби;А51
14408;«12-й мкр. Куркина», Новокуркинское шоссе (14408);37.39005643;55.90852376;район Куркино;12-й мкр. Куркина;А51
4842;«Яснополянская ул., 7», Яснополянская улица (4842);37.78905658;55.72325344;Рязанский район;Яснополянская ул., 7;А51
4843;«Яснополянская ул.», улица Михайлова (4843);37.78572888;55.72140571;Рязанский район;Яснополянская ул.;А51
8548;«Ул. Паперника», 1-й Вешняковский проезд (8548);37.79213558;55.72355658;Рязанский район;Ул. Паперника;А51
4736;«Метро Рязанский просп.», Рязанский проспект (4736);37.7950995;55.71711106;Рязанский район;Метро Рязанский просп.;А51
4849;«Ул. Коновалова, 4», улица Коновалова (4849);37.75966443;55.72826854;Рязанский район;Ул. Коновалова, 4;А51
4850;«Ул. Коновалова, 4», улица Коновалова (4850);37.7594928715;55.7278248589;Рязанский район;Ул. Коновалова, 4;А51
4844;«2-я Институтская ул.», улица Михайлова (4844);37.7802622985;55.7232422136;Рязанский район;2-я Институтская ул.;А51
4845;«Поликлиника», улица Михайлова (4845);37.7757937;55.72473587;Рязанский район;Поликлиника;А51
4846;«К/т Восход», улица Михайлова (4846);37.7710531371;55.7263294698;Рязанский район;К/т Восход;А51
4847;«Ул. Михайлова», улица Михайлова (4847);37.7676675;55.72744089;Рязанский район;Ул. Михайлова;А51
4848;«Ул. Коновалова», улица Михайлова (4848);37.76248684;55.72915105;Рязанский район;Ул. Коновалова;А51
4851;«Ул. Коновалова», улица Михайлова (4851);37.76169826;55.72920761;Рязанский район;Ул. Коновалова;А51
4852;«Ул. Михайлова», улица Михайлова (4852);37.76857136;55.72694067;Рязанский район;Ул. Михайлова;А51
4853;«Поликлиника», улица Михайлова (4853);37.77831791;55.72371234;Рязанский район;Поликлиника;А51
4854;«2-я Институтская ул.», улица Михайлова (4854);37.78229209;55.72235367;Рязанский район;2-я Институтская ул.;А51
4855;«Яснополянская ул.», Яснополянская улица (4855);37.78787196;55.72181472;Рязанский район;Яснополянская ул.;А51
4964;«К/т Восход», улица Михайлова (4964);37.77332954;55.72537038;Рязанский район;К/т Восход;А51
8550;«Ул. Паперника», 1-й Вешняковский проезд (8550);37.7934141;55.72290363;Рязанский район;Ул. Паперника;А51
4861;«1-я Новокузьминская ул.», улица Академика Скрябина (4861);37.79650066;55.71320876;район Выхино-Жулебино;1-я Новокузьминская ул.;А51
4862;«Ул. Академика Скрябина, 6», улица Академика Скрябина (4862);37.79724665;55.71559893;район Выхино-Жулебино;Ул. Академика Скрябина, 6;А51
5954;«Платф. Вешняки», улица Хлобыстова (5954);37.79575732;55.72299572;Рязанский район;Платф. Вешняки;А51
1000699;«Новокуркинское ш., 35», Новокуркинское шоссе (1000699);37.39107084;55.90275306;район Куркино;Новокуркинское ш., 35;А51
11164;«12-й мкр. Куркина», Новокуркинское шоссе (11164);37.38949449;55.9064884;район Куркино;12-й мкр. Куркина;А51
11169;«Новокуркинское ш., 35», Новокуркинское шоссе (11169);37.39231623;55.90182114;район Куркино;Новокуркинское ш., 35;А51
5672;«Метро Рязанский просп.», Рязанский проспект (5672);37.79364992;55.71703263;Рязанский район;Метро Рязанский просп.;А51
4757;«Ул. Академика Скрябина, 6», улица Академика Скрябина (4757);37.79659411;55.71473337;Рязанский район;Ул. Академика Скрябина, 6;А51
3792;«Метро Таганская», улица Большие Каменщики (3792);37.65331306;55.73908464;Таганский район;Метро Таганская;А51
5163;«Управление соцзащиты», Рязанский проспект (5163);37.74639808;55.72962807;Нижегородский район;Управление соцзащиты;А51
4945;«Современный Университет», Нижегородская улица (4945);37.6935455861;55.7371464724;Таганский район;Современный Университет;А51
4946;«Ин-т Радиосвязи», Нижегородская улица (4946);37.688900356;55.7375876996;Таганский район;Ин-т Радиосвязи;А51
4955;«Современный Университет», Нижегородская улица (4955);37.6942824197;55.7367708228;Таганский район;Современный Университет;А51
5161;«Воловья ул.», Нижегородская улица (5161);37.6853369218;55.7376362348;Таганский район;Воловья ул.;А51
5162;«Ин-т Радиосвязи», Нижегородская улица (5162);37.6893265519;55.7372294268;Таганский район;Ин-т Радиосвязи;А51
4961;«Стоматологическая п-ка», Рязанский проспект (4961);37.7395206063;55.7308464982;Нижегородский район;Стоматологическая п-ка;А51
5394;«Поликлиника № 104», Воронцовская улица (5394);37.65711806;55.73851191;Таганский район;Поликлиника № 104;А51
10347;«Метро Домодедовская», Каширское шоссе (10347);37.71761818;55.60925875;район Орехово-Борисово Южное;Метро Домодедовская;А510
8288;«Метро Теплый Стан», Новоясеневский проспект (8288);37.50637596;55.61870538;район Ясенево;Метро Теплый Стан;А512
9447;«Академгородок (40-й км)», Калужское шоссе (9447);37.31172408;55.47343517;поселение Троицк;Академгородок (40-й км);А512
9420;«Поворот на с/х Воскресенское», Калужское шоссе (9420);37.43084579;55.55308664;поселение Сосенское;Поворот на с/х Воскресенское;А512
9421;«Поворот на с/х Воскресенское», Калужское шоссе (9421);37.43160728;55.55318144;поселение Сосенское;Поворот на с/х Воскресенское;А512
10901;«Оздоровительный комплекс Десна», Центральная улица (10901);37.38769438;55.52910724;поселение Десеновское;Оздоровительный комплекс Десна;А512
13586;«Оздоровительный комплекс Десна», Центральная улица (13586);37.38798778;55.5289775;поселение Десеновское;Оздоровительный комплекс Десна;А512
9455;«Красная Пахра (45-й км)», Калужское шоссе (9455);37.27546778;55.42881674;поселение Краснопахорское;Красная Пахра (45-й км);А512
9456;«Поворот на дер. Юрово (47-й км)», Калужское шоссе (9456);37.25848336;55.41392983;поселение Краснопахорское;Поворот на дер. Юрово (47-й км);А512
9457;«Поворот на дер. Юрово (47-й км)», Калужское шоссе (9457);37.25954773;55.41434058;поселение Краснопахорское;Поворот на дер. Юрово (47-й км);А512
9459;«49-й км.», Калужское шоссе (9459);37.23955611;55.39930083;поселение Краснопахорское;49-й км.;А512
9454;«Красная Пахра (45-й км)», Калужское шоссе (9454);37.27514424;55.42896638;поселение Краснопахорское;Красная Пахра (45-й км);А512
10899;«Десна - 2», Центральная улица (10899);37.37685528;55.52355114;поселение Десеновское;Десна - 2;А512
10900;«Ватутинки - мкр. Южный», Центральная улица (10900);37.37049146;55.51940014;поселение Десеновское;Ватутинки - мкр. Южный;А512
11312;«Десна - Центральная улица», Центральная улица (11312);37.38273413;55.52607049;поселение Десеновское;Десна - Центральная улица;А512
13584;«Ватутинки - мкр. Южный», Центральная улица (13584);37.37014108;55.51887184;поселение Десеновское;Ватутинки - мкр. Южный;А512
13585;«Десна - 2», Центральная улица (13585);37.37821474;55.52454351;поселение Десеновское;Десна - 2;А512
14200;«Десна - Центральная улица», Центральная улица (14200);37.38413094;55.52650222;поселение Десеновское;Десна - Центральная улица;А512
9439;«Ватутинки - 2», Калужское шоссе (9439);37.32699169;55.49143014;поселение Десеновское;Ватутинки - 2;А512
9441;«Ватутинки - 2», Калужское шоссе (9441);37.32660139;55.49144314;поселение Десеновское;Ватутинки - 2;А512
10923;«Секерино», шоссе 46Н-08862 (10923);37.15498744;55.41734014;поселение Михайлово-Ярцевское;Секерино;А512
10908;«Шишкин лес», шоссе А-107 (10908);37.19388854;55.41439948;поселение Михайлово-Ярцевское;Шишкин лес;А513
10909;«Шишкин лес», Малое Бетонное Кольцо (10909);37.19219638;55.41630236;поселение Михайлово-Ярцевское;Шишкин лес;А513
1002842;«Ватутинки - 2», Калужское шоссе (1002842);37.32925902;55.49147359;поселение Десеновское;Ватутинки - 2;А514
1002843;«Ватутинки - 2», Калужское шоссе (1002843);37.33009352;55.49165819;поселение Десеновское;Ватутинки - 2;А514
1002840;«Ватутинки - 1», Калужское шоссе (1002840);37.33206229;55.49596604;поселение Десеновское;Ватутинки - 1;А514
1002841;«Ватутинки - 1», Калужское шоссе (1002841);37.33263828;55.49611184;поселение Десеновское;Ватутинки - 1;А514
9607;«Лесничество», проезд без названия (9607);37.20669628;55.38503056;поселение Михайлово-Ярцевское;Лесничество;А515
9461;«Чириково», Калужское шоссе (9461);37.23238328;55.39353964;поселение Краснопахорское;Чириково;А515
9463;«Поворот на пос. Армейский», Калужское шоссе (9463);37.22550288;55.38728904;поселение Краснопахорское;Поворот на пос. Армейский;А515
