id	line_name	station_name	lon	lat	route_numbers
366	Sokolnicheskaya	Новоспасский мост	37.64950848	55.72872076	А106
367	Sokolnicheskaya	Кожевническая ул.	37.642891718172784	55.73040087767273	А106
368	Sokolnicheskaya	Кожевническая ул.	37.6435100968	55.7300088272	А106
369	Sokolnicheskaya	Новоспасский мост	37.65044572	55.72824989	А106
370	Sokolnicheskaya	Дербеневская ул.	37.65145562	55.72566468	А106
371	Sokolnicheskaya	Поликлиника	37.6532731	55.72498684	А106
372	Sokolnicheskaya	Народная ул.	37.6501710258	55.7386399118	А106
373	Sokolnicheskaya	Стадион	37.79441321	55.64186635	А1063
374	Sokolnicheskaya	Филиал больницы им. Демихова	37.80284098	55.64107987	А1063
375	Sokolnicheskaya	МКАД	37.8162948702	55.641040483	А1063
376	Sokolnicheskaya	Детская школа искусств	37.75034141	55.63423424	А1063
377	Sokolnicheskaya	Метро Алма-Атинская	37.76339018	55.63374432	А1063
378	Sokolnicheskaya	3-й мкр. Братеева	37.76591119	55.63549816	А1063
379	Sokolnicheskaya	Управл. соц. защиты Братеево	37.76010714	55.63303809	А1063
380	Sokolnicheskaya	Братеевская ул., 23	37.75593382	55.63161839	А1063
381	Sokolnicheskaya	Управл. соц. защиты Братеево	37.76144942	55.63316277	А1063
382	Sokolnicheskaya	ТЭЦ № 22	37.8073537342	55.6327632481	А1063
383	Sokolnicheskaya	Алексеево	37.79807233	55.62671401	А1063
384	Sokolnicheskaya	Городецкая ул.	37.86658874	55.7406752	А1064
385	Sokolnicheskaya	Городецкая ул., 12	37.86776456	55.73870916	А1064
386	Sokolnicheskaya	Неманский пр., 11	37.39195644	55.80835922	А1067
387	Sokolnicheskaya	Универсам	37.39527612	55.79957319	А1067
388	Sokolnicheskaya	Школа им. Марины Цветаевой	37.40174175	55.79932352	А1067
389	Sokolnicheskaya	Ул. Кулакова (выс.)	37.39175158	55.80034187	А1067
390	Sokolnicheskaya	Отделение социальной защиты населения	37.39496481	55.80508518	А1067
391	Sokolnicheskaya	Метро Строгино (запад. вестибюль)	37.40004981	55.8039924	А1067
392	Sokolnicheskaya	Таллинская ул.	37.39163894	55.80158638	А1067
393	Sokolnicheskaya	Строгинский бульв.	37.39362212	55.8045034	А1067
394	Sokolnicheskaya	Метро Филевский парк	37.48370869	55.73882046	А107
395	Sokolnicheskaya	Ул. Молостовых	37.83001594	55.74958724	А1073к
396	Sokolnicheskaya	Ул. Молостовых	37.82892338	55.7499653	А1073к
397	Sokolnicheskaya	Метро Новогиреево	37.8197574	55.75118674	А1073к
398	Sokolnicheskaya	Метро Новогиреево	37.81950747	55.75141845	А1073к
399	Sokolnicheskaya	Ул. Сталеваров, 22	37.8396268903	55.754284258	А1073к
400	Sokolnicheskaya	Школа	37.83982464	55.75736909	А1073к
401	Sokolnicheskaya	Ул. Сталеваров, 10	37.8401161901	55.7627653714	А1073к
402	Sokolnicheskaya	Ивановское	37.83998811	55.76628981	А1073к
403	Sokolnicheskaya	Электродепо Новогиреево	37.8351057234	55.7504968909	А1073к
404	Sokolnicheskaya	Ул. Сталеваров, 10	37.83979366	55.76224856	А1073к
405	Sokolnicheskaya	Школа	37.83952646	55.75716562	А1073к
406	Sokolnicheskaya	Электродепо Новогиреево	37.83400814	55.75012191	А1073к
407	Sokolnicheskaya	Ул. Сталеваров, 22	37.83931311	55.75374963	А1073к
408	Sokolnicheskaya	Богоявление	37.16599455	55.25178812	А1077
409	Sokolnicheskaya	Богоявление	37.16669883	55.25145172	А1077
410	Sokolnicheskaya	Сады	37.18052976	55.247036	А1077
411	Sokolnicheskaya	Сады	37.18188449	55.24645106	А1077
412	Sokolnicheskaya	Алексеевка	37.20899078	55.23772909	А1077
413	Sokolnicheskaya	Алексеевка	37.2105818	55.23697674	А1077
414	Sokolnicheskaya	Поворот на Чернецкое	37.2165252	55.23524128	А1077
415	Sokolnicheskaya	15-я Парковая ул.	37.81714041	55.79340307	А109к
416	Sokolnicheskaya	15-я Парковая ул.	37.81877179	55.79367591	А109к
417	Sokolnicheskaya	Рынок	37.46403237	55.69729996	А11
418	Sokolnicheskaya	Ул. Усиевича	37.53520626	55.80340818	А110
419	Sokolnicheskaya	Стар. Зыковский пр.	37.54297242	55.80028523	А110
420	Sokolnicheskaya	Ул. Пилота Нестерова	37.54898959	55.79712623	А110
421	Sokolnicheskaya	Красноармейская ул.	37.55239618	55.79520653	А110
422	Sokolnicheskaya	Красноармейская ул.	37.55171433	55.79576753	А110
423	Sokolnicheskaya	Ул. Пилота Нестерова	37.54738342	55.79819996	А110
424	Sokolnicheskaya	Стар. Зыковский пр.	37.54218954	55.80091226	А110
425	Sokolnicheskaya	Ул. Нижн. Масловка	37.56763481	55.79114254	А110
426	Sokolnicheskaya	Петровско-Разумовская ал., 8	37.56259494444141	55.792488289928315	А110
427	Sokolnicheskaya	Метро Петровский парк	37.55902208	55.79295924	А110
428	Sokolnicheskaya	Ул. Нов. Башиловка	37.56988588	55.78882216	А110
429	Sokolnicheskaya	Университетская пл.	37.5371609	55.70655661	А111
430	Sokolnicheskaya	Ул. Новаторов (к/ст)	37.52199049	55.65939896	А111
431	Sokolnicheskaya	Д/к МГУ	37.52952368	55.70177876	А111
432	Sokolnicheskaya	Ул. Николая Коперника	37.54990099	55.69792599	А111
433	Sokolnicheskaya	Просп. Вернадского	37.54587856	55.70142916	А111
434	Sokolnicheskaya	Ул. Николая Коперника	37.55147903	55.6982257	А111
435	Sokolnicheskaya	Университетский просп.	37.55608417	55.69557544	А111
436	Sokolnicheskaya	Улица Лебедева	37.53379288	55.70079673	А111
437	Sokolnicheskaya	Обсерватория	37.53993338	55.70361186	А111
438	Sokolnicheskaya	Улица Архитектора Власова, 20	37.54245105	55.6711604	А111
439	Sokolnicheskaya	Стадион	37.79348377	55.64237842	А112
440	Sokolnicheskaya	Ул. Капотня	37.79066599	55.6523055	А112
441	Sokolnicheskaya	1-й кв. Капотни	37.78929031	55.64225606	А112
442	Sokolnicheskaya	1-й кв. Капотни	37.78909031	55.64248918	А112
443	Sokolnicheskaya	Ул. Капотня	37.79154683	55.65253169	А112
444	Sokolnicheskaya	Люблинский суд	37.78458771114459	55.66485139449271	А1121
445	Sokolnicheskaya	12-й мкр. Марьинского Парка	37.78300384	55.66376809	А1121
446	Sokolnicheskaya	12-й мкр. Марьинского Парка	37.78132491	55.66290846	А1121
447	Sokolnicheskaya	Метро Университет	37.53427943	55.69181245	А113
448	Sokolnicheskaya	МФЦ Ломоносовского района	37.53837927	55.67637605	А113
449	Sokolnicheskaya	Ул. Гарибальди	37.5348021686	55.6780601102	А113
450	Sokolnicheskaya	Ул. Гарибальди	37.53400944	55.67745539	А113
451	Sokolnicheskaya	Ул. Кравченко, 2	37.52226085	55.67466316	А113
452	Sokolnicheskaya	Метро Профсоюзная (к/ст)	37.56462339	55.67757004	А113
453	Sokolnicheskaya	Метро Ломоносовский проспект	37.51785176	55.70760225	А113
454	Sokolnicheskaya	Ботанический сад МГУ	37.5235988	55.70999124	А113
455	Sokolnicheskaya	Загорьевский проезд	37.66431058	55.57942108	А1130
456	Sokolnicheskaya	Платф. Бирюлево - пасс.	37.66183743	55.58236804	А1130
457	Sokolnicheskaya	Лебедянская ул., 4	37.66229514	55.58650881	А1130
458	Sokolnicheskaya	Ягодная улица	37.67622265	55.58092289	А1130
459	Sokolnicheskaya	Загорьевский проезд, 15	37.68071318	55.57733048	А1130
460	Sokolnicheskaya	Загорьевский проезд, 15	37.68213674	55.57719533	А1130
461	Sokolnicheskaya	МФЦ Бирюлёво Восточное	37.67643534	55.57767993	А1130
462	Sokolnicheskaya	МФЦ Бирюлёво Восточное	37.67644018	55.5772337	А1130
463	Sokolnicheskaya	Загорьевская ул.	37.67671887	55.57931537	А1130
464	Sokolnicheskaya	Ягодная улица	37.67677786	55.58000005	А1130
465	Sokolnicheskaya	Пос. Восточный	37.85908967	55.81754104	А1133
466	Sokolnicheskaya	Роддом № 27	37.52868045	55.83113889	А114
467	Sokolnicheskaya	Коптевский рынок	37.52185322	55.83295193	А114
468	Sokolnicheskaya	Коптевский рынок	37.52114845	55.83208078	А114
469	Sokolnicheskaya	Роддом № 27	37.52758635	55.83028842	А114
470	Sokolnicheskaya	Метро Петровско-Разумовская	37.57571844	55.8372403	А114
471	Sokolnicheskaya	Метро Петровско-Разумовская	37.57585651	55.83716907	А114
472	Sokolnicheskaya	Торговый центр	37.5619061	55.86192215	А114
473	Sokolnicheskaya	3-й Нижнелихоборский пр.	37.56828721	55.84505615	А114
474	Sokolnicheskaya	К/т Комсомолец	37.57029254	55.84221842	А114
475	Sokolnicheskaya	Коптевская ул.	37.51809726	55.82930661	А114
476	Sokolnicheskaya	Коптевская ул.	37.51910841	55.83087861	А114
477	Sokolnicheskaya	Коровинское ш. (выс.)	37.51794623	55.883331	А114
478	Sokolnicheskaya	Базовская ул. (к/ст)	37.51755272	55.88449496	А114
479	Sokolnicheskaya	Диагностический центр	37.35143008	55.68369134	А1147
480	Sokolnicheskaya	Метро Тропарёво	37.47327981	55.64500626	А1147
481	Sokolnicheskaya	Ул. Шумилова	37.77973104	55.70651396	А115
482	Sokolnicheskaya	Муз. школа	37.77847192	55.71152578	А115
483	Sokolnicheskaya	Библиотека	37.78244223	55.70882639	А115
484	Sokolnicheskaya	Ул. Федора Полетаева	37.78840047	55.70807991	А115
485	Sokolnicheskaya	Ул. Федора Полетаева	37.7891691426	55.7081476171	А115
486	Sokolnicheskaya	Библиотека	37.78158843	55.70916291	А115
487	Sokolnicheskaya	Гос. Биологический музей	37.57236241	55.76564251	А116
488	Sokolnicheskaya	Ул. Климашкина	37.57262692	55.76794676	А116
489	Sokolnicheskaya	М. Грузинская ул.	37.5732357	55.77178262	А116
490	Sokolnicheskaya	М. Грузинская ул.	37.57282544	55.77119333	А116
491	Sokolnicheskaya	Ул. Климашкина	37.57237404	55.76835538	А116
492	Sokolnicheskaya	Гос. Биологический музей	37.5717994124	55.7640371683	А116
493	Sokolnicheskaya	Ул. Заморенова	37.57820407	55.75778617	А116
494	Sokolnicheskaya	Зоологический пер., 8	37.5746547128	55.7652447783	А116
495	Sokolnicheskaya	Грузинский пер., 6	37.5811177	55.77219178	А116
496	Sokolnicheskaya	Зоологическая ул.	37.57839818	55.76480894	А116
497	Sokolnicheskaya	Дом кино	37.5877148708	55.7724788637	А116
498	Sokolnicheskaya	Метро Баррикадная	37.57947321	55.76185672	А116
499	Sokolnicheskaya	Белорусский вокзал	37.58391068	55.77467404	А116
500	Sokolnicheskaya	Тишинская пл. (выс., пос.)	37.58545767	55.77033399	А116
501	Sokolnicheskaya	Б. Грузинская ул.	37.58352806	55.77057146	А116
502	Sokolnicheskaya	Багратионовский пр., 5	37.50893247	55.74473192	А116
503	Sokolnicheskaya	Багратионовский пр., 5	37.50795787	55.74460511	А116
504	Sokolnicheskaya	Метро Фили	37.51422602	55.74661731	А116
505	Sokolnicheskaya	Метро Фили	37.51370085	55.7462484	А116
506	Sokolnicheskaya	2-я Филевская ул.	37.490273178	55.7401812185	А116
507	Sokolnicheskaya	Багратионовский проезд	37.49911483	55.74163597	А116
508	Sokolnicheskaya	Багратионовский пр.	37.49837249	55.74042886	А116
509	Sokolnicheskaya	Кастанаевская ул.	37.48905607	55.73783049	А116
510	Sokolnicheskaya	2-я Филевская ул.	37.4929854	55.73888568	А116
511	Sokolnicheskaya	Б. Кондратьевский пер.	37.57971434	55.77388876	А116
512	Sokolnicheskaya	Электрический пер.	37.57811788	55.77356021	А116
513	Sokolnicheskaya	Электрический пер.	37.57711704	55.77301108	А116
514	Sokolnicheskaya	ЖК Бунинский	37.48784688	55.54038074	А117
515	Sokolnicheskaya	Ивановское кладб.	37.47305518	55.54067354	А117
516	Sokolnicheskaya	Ивановское кладб.	37.47373249	55.54063104	А117
517	Sokolnicheskaya	Пр. пр. № 7048	37.47946838	55.54097324	А117
518	Sokolnicheskaya	Пр. пр. № 7048	37.47978779	55.54045324	А117
519	Sokolnicheskaya	Бунино	37.45259169	55.53859704	А117
520	Sokolnicheskaya	Бунино	37.45243238	55.53845974	А117
521	Sokolnicheskaya	Чароитовая ул.	37.35306178	55.51306704	А117
522	Sokolnicheskaya	Южнобутовская ул.	37.5343672	55.53732598	А118
523	Sokolnicheskaya	4-й мкр. Южного Бутова	37.53637595	55.53481473	А118
524	Sokolnicheskaya	4-й мкр. Южного Бутова	37.53635441	55.53530195	А118
525	Sokolnicheskaya	Дорожная ул.	37.61298879	55.59399466	А118
526	Sokolnicheskaya	МФЦ Чертаново Южное	37.60768844	55.59481914	А118
527	Sokolnicheskaya	Бульв. Адм. Ушакова	37.54753308	55.54597222	А118
528	Sokolnicheskaya	Метро Ул. Скобелевская	37.55395143	55.54755356	А118
529	Sokolnicheskaya	Метро Ул. Скобелевская	37.55197301	55.5473942	А118
530	Sokolnicheskaya	Бульв. Адм. Ушакова	37.546951	55.54616179	А118
531	Sokolnicheskaya	Чечерский пр., 98	37.52147834	55.52910388	А118
532	Sokolnicheskaya	Бунинская ал.	37.51951239	55.52883993	А118
533	Sokolnicheskaya	Мкр. Чечера	37.53208582	55.53176065	А118
534	Sokolnicheskaya	Чечерский пр., 44	37.53405758	55.5326912	А118
535	Sokolnicheskaya	Мкр. Чечера	37.53001432	55.53143528	А118
536	Sokolnicheskaya	Чечерский пр., 72	37.52575052	55.53016534	А118
537	Sokolnicheskaya	Чечерский пр., 82	37.52367319	55.52988672	А118
538	Sokolnicheskaya	Чечерский пр., 72	37.52746893	55.53082048	А118
539	Sokolnicheskaya	Новобутовская ул.	37.58663658	55.55994594	А118
540	Sokolnicheskaya	МЦД Красный Строитель	37.61450531	55.589387	А118
541	Sokolnicheskaya	Дорожная ул., 32	37.61474529	55.59159669	А118
542	Sokolnicheskaya	Центр детского творчества Виктория	37.61070682	55.58898692	А118
543	Sokolnicheskaya	Ул. Газопровод, 11	37.60858808	55.58910809	А118
544	Sokolnicheskaya	Ул. Газопровод	37.60391884	55.59051568	А118
545	Sokolnicheskaya	Куликовская ул.	37.56401743	55.57149987	А118
546	Sokolnicheskaya	МФЦ Северное Бутово	37.5681815	55.57414547	А118
547	Sokolnicheskaya	Ул. Знаменские Садки, 1	37.57415973	55.57271302	А118
548	Sokolnicheskaya	Бедрино	37.93890584	55.69862015	А1182
549	Sokolnicheskaya	Ул. Лавриненко	37.94518841	55.70097096	А1182
550	Sokolnicheskaya	Ул. Лавриненко	37.94664734	55.7004703	А1182
551	Sokolnicheskaya	13-й кв. Люберецких полей	37.9512672	55.70266529	А1182
552	Sokolnicheskaya	13-й кв. Люберецких полей	37.95013359	55.70186936	А1182
553	Sokolnicheskaya	Ул. Кулакова (пос.)	37.39245578	55.79987498	А1189
554	Sokolnicheskaya	Универсам	37.395232072051265	55.79925265721521	А1189
555	Sokolnicheskaya	Школа им. Марины Цветаевой	37.40219911	55.79904876	А1189
556	Sokolnicheskaya	Метро Щукинская	37.46210502	55.80925358	А1189
557	Sokolnicheskaya	Ул. Дружбы	37.52420844	55.71379638	А119
558	Sokolnicheskaya	Ул. Дружбы	37.52225429	55.71373521	А119
559	Sokolnicheskaya	Институт военной истории	37.5186350403	55.7161638251	А119
560	Sokolnicheskaya	Институт военной истории	37.51840246	55.71593997	А119
561	Sokolnicheskaya	Мичуринский просп.	37.52701694	55.71225205	А119
562	Sokolnicheskaya	Менделеевская ул.	37.52810019	55.70481869	А119
563	Sokolnicheskaya	Мичуринский просп.	37.52699105	55.71107026	А119
564	Sokolnicheskaya	Д/к МГУ	37.52945795	55.70182686	А119
565	Sokolnicheskaya	Ул. Лебедева	37.52872685	55.6983737	А119
566	Sokolnicheskaya	Менделеевская ул.	37.52727298	55.70469314	А119
567	Sokolnicheskaya	Метро Академическая (южн.)	37.5747223722	55.6869552061	А119
568	Sokolnicheskaya	Метро Академическая (сев.)	37.5752793488	55.6874795765	А119
569	Sokolnicheskaya	Ул. Винокурова, 7	37.58700229	55.68852443	А119
570	Sokolnicheskaya	Новочеремушкинская ул.	37.58868739	55.69113005	А119
571	Sokolnicheskaya	Новочеремушкинская ул.	37.58935657	55.69076252	А119
572	Sokolnicheskaya	Поликлиника	37.59771843	55.67824153	А119
573	Sokolnicheskaya	Поликлиника	37.59762986	55.6778105	А119
574	Sokolnicheskaya	Долина реки Коршуниха	37.59704227	55.68051473	А119
575	Sokolnicheskaya	Долина реки Коршуниха	37.59649295	55.68054169	А119
576	Sokolnicheskaya	6-й Загородный пр.	37.59910395	55.68336654	А119
577	Sokolnicheskaya	Школа № 520	37.5981393	55.68447529	А119
578	Sokolnicheskaya	Школа № 520	37.59845029	55.68414227	А119
579	Sokolnicheskaya	Ул. Винокурова	37.59388275	55.68572496	А119
580	Sokolnicheskaya	Ул. Лебедева	37.5290483	55.69821151	А119
581	Sokolnicheskaya	Метро Университет	37.53536801	55.694178	А119
582	Sokolnicheskaya	Д/к МГУ	37.52912456	55.70224818	А119
583	Sokolnicheskaya	Детская п-ка	37.58956365	55.68741049	А119
584	Sokolnicheskaya	Ул. Винокурова	37.59294647	55.6862546	А119
585	Sokolnicheskaya	Детская п-ка	37.58981997	55.68714421	А119
586	Sokolnicheskaya	Ул. Винокурова, 7	37.58711738	55.68804961	А119
587	Sokolnicheskaya	Ул. Ивана Бабушкина	37.5691655	55.68957357	А119
588	Sokolnicheskaya	Ул. Ивана Бабушкина	37.56716608	55.68953482	А119
589	Sokolnicheskaya	Дарвиновский музей	37.56122995	55.69244769	А119
590	Sokolnicheskaya	Дарвиновский музей	37.56238071	55.69118216	А119
591	Sokolnicheskaya	Ул. Шверника, 10	37.58674933	55.69216082	А119
592	Sokolnicheskaya	Ул. Гримау, 1	37.582411	55.69259698	А119
593	Sokolnicheskaya	К/т Улан-Батор	37.57818529	55.68867703	А119
594	Sokolnicheskaya	К/т Улан-Батор	37.5797233724	55.6897824905	А119
595	Sokolnicheskaya	Ул. Гримау, 1	37.58300472	55.69281131	А119
596	Sokolnicheskaya	Ул. Шверника, 10	37.58818518	55.6915204	А119
597	Sokolnicheskaya	Ленинский просп., 68	37.54835888	55.6894759	А119
598	Sokolnicheskaya	Молодежная ул.	37.55170402	55.69140678	А119
599	Sokolnicheskaya	Молодежная ул.	37.5502253	55.69111125	А119
600	Sokolnicheskaya	Ленинский просп., 68	37.54724717	55.68942519	А119
601	Sokolnicheskaya	Университетский просп.	37.55694556	55.69388146	А119
602	Sokolnicheskaya	Бережковская наб., 8	37.56666475	55.73930454	А119
603	Sokolnicheskaya	Бережковская наб.,14	37.5635867597	55.7366782342	А119
604	Sokolnicheskaya	Патентное ведомство	37.55143894	55.73092838	А119
605	Sokolnicheskaya	ТЭЦ № 12	37.55526161	55.73264475	А119
606	Sokolnicheskaya	Метро Марьина Роща	37.61639918	55.79385144	А12
607	Sokolnicheskaya	Б. Кондратьевский пер.	37.58061178	55.77440084	А12
608	Sokolnicheskaya	Белорусский вокзал	37.58223268	55.77708064	А12
609	Sokolnicheskaya	1-й Стрелецкий пер.	37.6093476173	55.7983493791	А12
610	Sokolnicheskaya	Комбинат твёрдых сплавов	37.60294091	55.79816246	А12
611	Sokolnicheskaya	Ул. Двинцев	37.59827331	55.79678091	А12
612	Sokolnicheskaya	6-й пр. Марьиной Рощи	37.61455093	55.7984803	А12
613	Sokolnicheskaya	Ул. Сущевский Вал - Больница	37.59977296	55.79292075	А12
614	Sokolnicheskaya	Угловой пер.	37.58860038	55.78961555	А12
615	Sokolnicheskaya	Улица Воейкова	37.50815067	55.67156331	А120
616	Sokolnicheskaya	32 - 33-й кв. Юго-Запада	37.50815652	55.66905366	А120
617	Sokolnicheskaya	Ул. Михаила Певцова	37.5136523	55.67048322	А120
618	Sokolnicheskaya	Улица Лобачевского, 120	37.46834581	55.69380859	А120
619	Sokolnicheskaya	Метро Тушинская (пос.)	37.43560462	55.82764091	А120
620	Sokolnicheskaya	Бирюлевский дендропарк	37.67285855	55.59237971	А1200к
621	Sokolnicheskaya	Больница им. Буянова	37.65692723	55.61951795	А1200к
622	Sokolnicheskaya	Больница им. Буянова	37.65733956	55.62035958	А1200к
623	Sokolnicheskaya	Элеваторная ул.	37.67075733	55.60076005	А1200к
624	Sokolnicheskaya	Севанская ул.	37.65734485	55.62347369	А1200к
625	Sokolnicheskaya	Бакинская улица	37.6573073	55.62747551	А1200к
626	Sokolnicheskaya	Бакинская улица	37.65684951	55.62726285	А1200к
627	Sokolnicheskaya	Ул. Грина, 20	37.57846714	55.56479451	А1202к
628	Sokolnicheskaya	6-й мкр. Жулебина	37.85184433	55.67957764	А1204к
629	Sokolnicheskaya	Метро Котельники	37.85921117	55.67753895	А1205к
630	Sokolnicheskaya	1-я Вольская ул.	37.92870596	55.68572987	А1206к
631	Sokolnicheskaya	Д/к Заречье	37.92077679	55.68338031	А1206к
632	Sokolnicheskaya	Аптека	37.91524495	55.68317914	А1206к
633	Sokolnicheskaya	1-я Вольская ул., 17	37.92818694	55.68365993	А1206к
634	Sokolnicheskaya	Вешняки-Владычино	37.83079687	55.71977335	А1206к
635	Sokolnicheskaya	Пл. Амилкара Кабрала	37.82738008	55.72092079	А1206к
636	Sokolnicheskaya	Платф. Косино	37.8502297832	55.7063447153	А1206к
637	Sokolnicheskaya	Платф. Косино	37.8500178638	55.7053932339	А1206к
638	Sokolnicheskaya	Поселковая ул.	37.85406653	55.70374158	А1206к
639	Sokolnicheskaya	Лениногорская ул., 24	37.86094478	55.70065688	А1206к
640	Sokolnicheskaya	Поликлиника	37.84536153	55.71565202	А1206к
641	Sokolnicheskaya	Платф. Ухтомская	37.86664809	55.69960535	А1206к
642	Sokolnicheskaya	Ул. Михельсона	37.8625186	55.70179555	А1206к
643	Sokolnicheskaya	Поселковая ул.	37.85666738	55.70444389	А1206к
644	Sokolnicheskaya	Братиславская ул., 26	37.7642443	55.65447764	А1207к
645	Sokolnicheskaya	Братиславская ул., 28	37.76563538	55.65330396	А1207к
646	Sokolnicheskaya	Ул. Марьинский Парк	37.77903047	55.65989611	А1207к
647	Sokolnicheskaya	Ул. Марьинский Парк, 7	37.77784964	55.65679868	А1207к
648	Sokolnicheskaya	Братиславская ул., 31	37.76732308	55.65233132	А1207к
649	Sokolnicheskaya	Братиславская ул., 28	37.76574289	55.65366359	А1207к
650	Sokolnicheskaya	8-й мкр. Марьинского Парка	37.77696593	55.6530498	А1207к
651	Sokolnicheskaya	Ул. Марьинский Парк, 7	37.77821305	55.65735981	А1207к
652	Sokolnicheskaya	Ул. Героев Панфиловцев	37.41813851	55.857966	А1208к
653	Sokolnicheskaya	Метро Планерная	37.43401049	55.86078815	А1208к
654	Sokolnicheskaya	Ин-т Морфологии человека	37.57732119	55.66982155	А121
655	Sokolnicheskaya	Зюзинская ул.	37.57287477	55.66749377	А121
656	Sokolnicheskaya	Аптека	37.56972201	55.66697228	А121
657	Sokolnicheskaya	Аптека	37.57053829	55.66681158	А121
658	Sokolnicheskaya	Зюзинская ул.	37.57408607	55.66761774	А121
659	Sokolnicheskaya	Ин-т Морфологии человека	37.5769961	55.6692195	А121
660	Sokolnicheskaya	Поликлиника	37.56569005	55.66711042	А121
661	Sokolnicheskaya	Поликлиника	37.56686353	55.66708455	А121
662	Sokolnicheskaya	Метро Профсоюзная	37.56392802	55.67727078	А121
663	Sokolnicheskaya	Метро Молодежная	37.41420988	55.73979026	А121
664	Sokolnicheskaya	Рублевское ш.	37.4088294668	55.7493251208	А121
665	Sokolnicheskaya	Метро Кузьминки	37.76741496	55.70607444	А1211к
666	Sokolnicheskaya	Жигулевская ул.	37.76349259	55.70955024	А1211к
667	Sokolnicheskaya	Жигулевская ул.	37.762404819	55.7111610454	А1211к
668	Sokolnicheskaya	Зеленодольская ул.	37.76786904	55.71013117	А1211к
669	Sokolnicheskaya	Окская ул., 18	37.7566448316	55.7123354074	А1211к
670	Sokolnicheskaya	М-н Оптика	37.7527443168	55.7113734117	А1211к
671	Sokolnicheskaya	Окская ул., 4	37.74994436	55.71036519	А1211к
672	Sokolnicheskaya	М-н Оптика	37.7545012047	55.7115511044	А1211к
673	Sokolnicheskaya	Окская ул., 18	37.7577104573	55.7124026682	А1211к
674	Sokolnicheskaya	Окская ул., 4	37.7481598	55.71015576	А1211к
675	Sokolnicheskaya	Белая Дача	37.83914935	55.65893341	А1211к
676	Sokolnicheskaya	11-й км.	37.83206845	55.6842803	А1211к
677	Sokolnicheskaya	11-й км.	37.83067718	55.68413548	А1211к
678	Sokolnicheskaya	Метро Измайловская	37.783225	55.78816202	А1215к
679	Sokolnicheskaya	19-й таксомоторный парк	37.8032084	55.69804611	А1216к
680	Sokolnicheskaya	Метро Кузьминки	37.76341554	55.70555657	А1216к
681	Sokolnicheskaya	Метро Кузьминки	37.76786073	55.70528204	А1216к
682	Sokolnicheskaya	Ул. Горбунова, 9	37.38873139	55.72255785	А1218к
683	Sokolnicheskaya	Ул. Горбунова	37.40472575	55.72648715	А1218к
684	Sokolnicheskaya	Старослободская ул.	37.67031186	55.79150066	А122
685	Sokolnicheskaya	Ул. Шумкина	37.66379462	55.7917381	А122
686	Sokolnicheskaya	Ул. Шумкина	37.66417507	55.79150147	А122
687	Sokolnicheskaya	Старослободская ул.	37.66902754	55.79168843	А122
688	Sokolnicheskaya	Поперечный просек	37.66144657	55.79200841	А122
689	Sokolnicheskaya	Метро Сокольники	37.677797286744955	55.7920580656116	А122
690	Sokolnicheskaya	Метро Сокольники	37.6773592751688	55.79178132771948	А122
691	Sokolnicheskaya	3-я Рыбинская ул.	37.65907064	55.79217849	А122
692	Sokolnicheskaya	Поперечный просек	37.66063244	55.79237994	А122
693	Sokolnicheskaya	Дворец спорта Сокольники (к/ст)	37.67345324	55.79193717	А122
694	Sokolnicheskaya	Москва - 2 - тов.	37.67022664	55.78780647	А122
695	Sokolnicheskaya	Ул. Шумкина, 26	37.67455039	55.78723151	А122
696	Sokolnicheskaya	Ф-ка Буревестник	37.66054062	55.79073797	А122
697	Sokolnicheskaya	Ул. Шумкина, 26	37.67282824	55.7869912	А122
698	Sokolnicheskaya	Москва - 2 - тов.	37.66983643	55.78822453	А122
699	Sokolnicheskaya	Ул. Лобачика	37.66455016	55.78899652	А122
700	Sokolnicheskaya	Ул. Лобачика	37.66594158	55.78935659	А122
701	Sokolnicheskaya	Ф-ка Буревестник	37.66165986	55.78993974	А122
702	Sokolnicheskaya	Леснорядская ул.	37.6710142	55.78219939	А122
703	Sokolnicheskaya	Маленковская ул.	37.67574847	55.78555024	А122
704	Sokolnicheskaya	Метро Красносельская	37.66689278	55.78001484	А122
705	Sokolnicheskaya	Метро Комсомольская	37.65901295	55.77659878	А122
706	Sokolnicheskaya	Краснопрудная ул.	37.66896911	55.7806512	А122
707	Sokolnicheskaya	Леснорядская ул.	37.67203621	55.78229457	А122
708	Sokolnicheskaya	Метро Комсомольская	37.65733149	55.77536176	А122
709	Sokolnicheskaya	Метро Красносельская	37.66459734	55.77856544	А122
710	Sokolnicheskaya	Верхняя Красносельская ул.	37.66574339	55.77990769	А122
711	Sokolnicheskaya	Муз. школа	37.6610321	55.7846912	А122
712	Sokolnicheskaya	2-й Красносельский пер.	37.66309253	55.78294198	А122
713	Sokolnicheskaya	Стоматологическая п-ка	37.66424677	55.78145977	А122
714	Sokolnicheskaya	Ф-ка им. Бабаева	37.65910668	55.78596223	А122
715	Sokolnicheskaya	Муз. школа	37.66159438	55.78393481	А122
716	Sokolnicheskaya	Метро Красносельская	37.66539789	55.77983308	А122
717	Sokolnicheskaya	Ф-ка им. Бабаева	37.65937101	55.78604466	А122
718	Sokolnicheskaya	2-й Красносельский пер.	37.66320566	55.78228639	А122
719	Sokolnicheskaya	Ул. Гаврикова	37.66496709	55.78459224	А122
720	Sokolnicheskaya	Ул. Гаврикова	37.66442628	55.78436204	А122
